id,userName,userImage,score,date,score,scoreText,url,text,replyDate,replyText,version,thumbsUp
"09c601ac-5097-474d-9b1b-000414807018","Darlene Fisher","https://play-lh.googleusercontent.com/a/AGNmyxYNDxaAx1mETy57MV2G1ZWIeWVxsC40auAWimL_=mo",5,"2023-05-05T02:49:48.235Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=09c601ac-5097-474d-9b1b-000414807018","I love it","N/A","N/A","1.1.1",0
"06bcc9f6-4eac-4c0e-ac4e-d09bf43501b4","Anna Cash","https://play-lh.googleusercontent.com/a/AGNmyxZ_kMkxNaBJp6l0McEgz7bB-5WQo5cP_3QrlPAi=mo",5,"2023-05-05T02:49:33.815Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=06bcc9f6-4eac-4c0e-ac4e-d09bf43501b4","It's very fun game","N/A","N/A","1.1.1",0
"0d588f15-e2a6-4a69-8c15-b898a23ee853","Josephine Kaing","https://play-lh.googleusercontent.com/a-/ACB-R5RUCNkonCrUuQtyFcz9kpQYZdXVC92Oe1WZK80yBA",2,"2023-05-05T02:48:08.923Z",2,"2","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=0d588f15-e2a6-4a69-8c15-b898a23ee853","Have shiled feel like no shield enemy still can attacks and detroy until the landmark we done to the frist lvl of upgrading.","N/A","N/A","1.1.1",0
"b7aafbca-b041-47d3-b931-9f595997ffc8","Ryne Manning","https://play-lh.googleusercontent.com/a-/ACB-R5QmRFWv7ZSkkr0tO5X_H5wYVCmwsc9spO_eH8Y",4,"2023-05-05T02:46:14.607Z",4,"4","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=b7aafbca-b041-47d3-b931-9f595997ffc8","I wish u could add ur Instagram","N/A","N/A","1.1.1",0
"272bf685-d03f-4f06-a926-4f4958a2ec36","Keishan Lafate","https://play-lh.googleusercontent.com/a/AGNmyxaKicRESoNvAw1rQGm_5rT8EFDVym4Tcr-p57LP=mo",5,"2023-05-05T02:46:03.378Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=272bf685-d03f-4f06-a926-4f4958a2ec36","Nicennnnn,nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn. N nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnd ft. Fdfdffddddddddds St. Yd dr. Tdd dfdddddddsssdssssssssssss","N/A","N/A",,0
"b2a620d7-8d4f-4e06-8455-1e8afa019854","Rianto Utama","https://play-lh.googleusercontent.com/a-/ACB-R5Q3TgcE1-XlIlt0OupnkQS6tY2tH4XfZw51Ix3j_Q",5,"2023-05-05T02:40:51.852Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=b2a620d7-8d4f-4e06-8455-1e8afa019854","Fun","N/A","N/A","1.1.1",0
"c6d17122-4b05-407f-b458-c79b24f8d93c","Roy Williams","https://play-lh.googleusercontent.com/a/AGNmyxZIsYerc7qAdygk8lsb-OdDZtNVkgrw8BzSS28f=mo",5,"2023-05-05T02:39:26.450Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=c6d17122-4b05-407f-b458-c79b24f8d93c","Fun game","N/A","N/A","1.1.1",0
"c8e32df7-d171-4804-ba48-f6b37ffd2ba6","Rhy Haggen","https://play-lh.googleusercontent.com/a/AGNmyxYSTatMpHDmyl50NOTPm0WP1QZ8V2fXWw6dxdqN=mo",5,"2023-05-05T02:38:56.990Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=c8e32df7-d171-4804-ba48-f6b37ffd2ba6","Bankrupt has never been so fun!!!!!","N/A","N/A","1.1.1",0
"aac5d003-c48d-4412-822f-a144bc5bd40c","Ronnie Harris","https://play-lh.googleusercontent.com/a-/ACB-R5RnrF14nescLpS2PsM6aAxUju-LedUBPqFrfRt2",5,"2023-05-05T02:38:44.526Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=aac5d003-c48d-4412-822f-a144bc5bd40c","awesome","N/A","N/A",,0
"d66a98b5-f8f2-4350-acfa-3beb2ede9a35","Jerimy Lindsey","https://play-lh.googleusercontent.com/a/AGNmyxarp09c26K-ZuzZi5YxkFduISyguocUNuBaMzcV=mo",5,"2023-05-05T02:37:34.634Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=d66a98b5-f8f2-4350-acfa-3beb2ede9a35","Having too much fun","N/A","N/A","1.1.1",0
