id,userName,userImage,score,scoreText,date,url,text,replyDate,replyText,version,thumbsUp
"d001548a-225e-4b48-ac60-7bccf5860a1f","John Arch Thirdy Placides","https://play-lh.googleusercontent.com/a-/ACB-R5QgxVRbwfNxfVqEKNAQPeaRzjWtiwGanpFt-bx_",5,"5","2022-05-30T06:25:02.959Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=d001548a-225e-4b48-ac60-7bccf5860a1f","vary vary cool and kinda little bit hard tho keep up the good work","N/A","N/A","1.1.5",1
"4d2b308e-fb79-46b0-b69d-5406e488c9e8","Connor Herrera","https://play-lh.googleusercontent.com/a/AGNmyxZ82SoLxc1DrAyDdZJ-C_EfuqCh9qhu5QsVsPN4=mo",4,"4","2022-05-30T03:02:42.616Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=4d2b308e-fb79-46b0-b69d-5406e488c9e8","So far not bad, I remember how I had a account I was the best.","N/A","N/A","1.1.5",0
"666e8725-20e0-484c-9037-43df5c1b4157","Noah Espitia","https://play-lh.googleusercontent.com/a/AGNmyxaTv6w7K8C0p0qxtjLOeBAxLAEwKtUedJ1FJiLU=mo",5,"5","2022-05-28T18:16:29.189Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=666e8725-20e0-484c-9037-43df5c1b4157","Fun","N/A","N/A","1.1.5",0
"736d0e56-7e1e-4dd0-a1ef-7acb6fa60ffd","Rab nawaz Shoro","https://play-lh.googleusercontent.com/a/AGNmyxbgSExksZEXN6X7yPHS4GnB--kVpK84c6-L4-AU=mo",5,"5","2022-05-27T15:22:27.429Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=736d0e56-7e1e-4dd0-a1ef-7acb6fa60ffd","Hh hbgghgvhnnj. Mon jun ghv o t in g. Vbv jjfcvcbjhfdnhfggfbfbngtjgd jgffvfedvjfffjbdvbhhbmnhhjnbbbnmnhhgvvvbnjhnhjhhbhhhhkkgdcccccjnjjbcvmhxcbnnkjgfs bccbbh v b be better but bk and bf you can come over you and your family have been in contact with your mom and your mom have been trying and trying and you yesterday and you are the only good dunk contest to be a good fit for you yesterday and your mom and your family have left a message on to you yesterdqqay but I'm working with my family and th","N/A","N/A","N/A",0
"42b19876-a9da-4cfc-991f-f245fc084362","Aaron Gui","https://play-lh.googleusercontent.com/a-/ACB-R5QdShR12oiiYLtI-p5qckmEZzr1W3dYQ3Ycqdi_",5,"5","2022-05-27T08:22:31.520Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=42b19876-a9da-4cfc-991f-f245fc084362","Good game","N/A","N/A","N/A",0
"fb04ed0e-caa1-4cce-9d89-21a78452baaa","Daniel Heathcote","https://play-lh.googleusercontent.com/a/AGNmyxajeXhDossKS-GfQLPCo95OxfR3UUdppb99EQLX=mo",5,"5","2022-05-26T15:25:32.996Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=fb04ed0e-caa1-4cce-9d89-21a78452baaa","It's good","N/A","N/A","1.1.5",0
"b3224cf7-dd63-498f-b4db-7e9577aabf7b","Eli Soltau","https://play-lh.googleusercontent.com/a-/ACB-R5TzWiRtYyRUd0ZeRSzCRI-mqpvamn0Scvwet8Carg",5,"5","2022-05-25T19:59:37.665Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=b3224cf7-dd63-498f-b4db-7e9577aabf7b","It's fun, and cool!","N/A","N/A","1.1.5",0
"fef955e4-4ee7-4513-b891-289ecca0b994","Alekhya Varanasi","https://play-lh.googleusercontent.com/a/AGNmyxbjutjlO9KHoGP_bATFTMKFpzfcl0FUiRbhRjf2=mo",5,"5","2022-05-25T11:00:36.437Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=fef955e4-4ee7-4513-b891-289ecca0b994","😭😭😭😭😭😭😵😵😵😵🥱🥱🥶🥶😲","N/A","N/A","N/A",0
"751bbdb4-fa0b-433d-9d74-a3dfc53d24e8","TASINS EMPIRE","https://play-lh.googleusercontent.com/a-/ACB-R5Sy2eA3ZPreC0R2Ymlwvv787kRy_o-OXWmJWW9DoQ",5,"5","2022-05-24T17:39:34.327Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=751bbdb4-fa0b-433d-9d74-a3dfc53d24e8","this game is so fun🥀","N/A","N/A","1.1.5",0
"a44db05a-042e-43b3-9e6c-0473535fe338","dean powers","https://play-lh.googleusercontent.com/a/AGNmyxbLPQf735lux5RTR3d7SQxwXw6gTNSqzMnZ0q8f=mo",5,"5","2022-05-23T17:15:27.187Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=a44db05a-042e-43b3-9e6c-0473535fe338","is a realey good game","N/A","N/A","1.1.5",0
"3bad0089-d1f5-442c-b218-b287f6020f98","Allenjames Suarez","https://play-lh.googleusercontent.com/a-/ACB-R5RlEAgdGTcDTlcWidufZo_BS99xzmj9XaTDfV_o",1,"1","2022-05-22T09:59:07.619Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=3bad0089-d1f5-442c-b218-b287f6020f98","Pls fix game😭😭 download but umuulit naging 100 nasiya ulitnanaman pls","N/A","N/A","N/A",0
"6ae7faa5-790f-42c6-9697-21e0c20c2e9b","Teez Coca","https://play-lh.googleusercontent.com/a/AGNmyxb1FuU9LQAUzsWs_vrRb7jhJxkSCgBhITmCa7v6=mo",5,"5","2022-05-21T00:32:01.810Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=6ae7faa5-790f-42c6-9697-21e0c20c2e9b","I lovin it","N/A","N/A","1.1.5",0
"0005dfb4-de23-4d3a-b161-8eea7479b309","Shahi Alam","https://play-lh.googleusercontent.com/a/AGNmyxZlsTH245K5ZIzPMXUKC4dCW8lDIauFKzwW_VLp=mo",5,"5","2022-05-17T13:49:03.529Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=0005dfb4-de23-4d3a-b161-8eea7479b309","I like 👍 this game","N/A","N/A","N/A",0
"60a76694-abad-4d23-9df0-67cce2ead9ca","Farman Ali","https://play-lh.googleusercontent.com/a/AGNmyxYwko7h0SS24ZnSa3R7vW4Hmee37HrWnHNK3KFT=mo",1,"1","2022-05-15T16:40:05.727Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=60a76694-abad-4d23-9df0-67cce2ead9ca","Like","N/A","N/A","N/A",0
"e92e1003-e003-4f75-ba08-17f9792f13c6","James Patrick Fetalvero","https://play-lh.googleusercontent.com/a-/ACB-R5T-HO8ocFBhDUa94iVlCHI9_IuPKyE7VAaa5ocG65w",5,"5","2022-05-15T04:55:35.450Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=e92e1003-e003-4f75-ba08-17f9792f13c6","I loved it but it's hard to get new heroes still would recommend 9.5/10.","N/A","N/A","N/A",1
"30df0a2b-cee7-4e7b-8885-a4637f8a1ca2","Sayyed Sadat","https://play-lh.googleusercontent.com/a/AGNmyxYAy_IMLs1pX8jYByK2LSXJQ6c-WAs7jtng0eav=mo",5,"5","2022-05-15T04:43:25.331Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=30df0a2b-cee7-4e7b-8885-a4637f8a1ca2","Thisgameisbad","N/A","N/A","N/A",0
"769ee940-6c48-4ba1-b1d0-e5ce7ab38abf","Prem Kumar","https://play-lh.googleusercontent.com/a-/ACB-R5QcbmlRVjAlSgMBLShJNxhUlLDK4beirArrLfHH",5,"5","2022-05-15T04:25:20.730Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=769ee940-6c48-4ba1-b1d0-e5ce7ab38abf","Toy evolve is nise","N/A","N/A","N/A",0
"d8638fec-6e85-4ece-b3e8-167d0291cbe0","Boonks Other alt","https://play-lh.googleusercontent.com/a-/ACB-R5Rs8d5oflGJzvCd70tq5OcvSpTeCy9UQlEJKvaq",5,"5","2022-05-14T21:08:46.700Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=d8638fec-6e85-4ece-b3e8-167d0291cbe0","VERY FUN","N/A","N/A","1.1.5",0
"e21d9130-95f7-4b99-8ca3-6986c9ea5226","Najmeh Rezaei","https://play-lh.googleusercontent.com/a-/ACB-R5Tfj9soDTY4SIviTVg0mMbj-ObiOgcz5z4rL47F",5,"5","2022-05-14T09:18:22.931Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=e21d9130-95f7-4b99-8ca3-6986c9ea5226","فرب","N/A","N/A","1.1.5",0
"14a7e09e-bd35-4a4a-a4dd-5af3e82da2a9","mcjohn gatchalian","https://play-lh.googleusercontent.com/a-/ACB-R5Q5D5utUtEkO1rSK-gZVQ2p_Vo00mM_SgncG10CWA",5,"5","2022-05-11T09:23:18.932Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=14a7e09e-bd35-4a4a-a4dd-5af3e82da2a9","Those toys look like Toy Story","N/A","N/A","1.1.5",0
"8edf62b2-ea92-42c3-b7b7-a88abef299a8","Bangash Khan","https://play-lh.googleusercontent.com/a/AGNmyxaHYcBvqLWmhuISKez-ABijD40ee0Q7reg6aqmA=mo",5,"5","2022-05-11T08:44:13.757Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=8edf62b2-ea92-42c3-b7b7-a88abef299a8","gruue यह अनोखा","N/A","N/A","N/A",0
"879977f7-1804-422b-bb0c-a398a6bdd37d","Jeremy Delaet","https://play-lh.googleusercontent.com/a/AGNmyxZY4PifCAhStvk9dyXMseUNC-uyXmD8o9B7NPx6=mo",4,"4","2022-05-11T00:36:22.207Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=879977f7-1804-422b-bb0c-a398a6bdd37d","This game is superrrr fun but when ever I finish a battle there's a pattern no ads ads no ads ads and also can you make more things to do and add more toys lastly I also wana see more unique powers not just like... Kick... Like more strong ones","N/A","N/A","1.1.5",2
"cf26ea92-f70d-4223-91a2-32a072aac11c","The F Brothers","https://play-lh.googleusercontent.com/a/AGNmyxajOj3573RYIGgGiFs54pHLt1MGLFLOAHiTj_OJ=mo",5,"5","2022-05-10T12:17:45.982Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=cf26ea92-f70d-4223-91a2-32a072aac11c","Good game Real good","N/A","N/A","1.1.5",0
"0eb69af9-df29-498e-bd40-583df4b1ed3e","Jenz Marinas","https://play-lh.googleusercontent.com/a/AGNmyxboUwaUdOjSN3y-CS6uN5ny5pJx74vndVQ46ot_=mo",4,"4","2022-05-10T00:32:20.620Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=0eb69af9-df29-498e-bd40-583df4b1ed3e","This game is ok","N/A","N/A","1.1.5",0
"ef2b0ff2-7819-44f5-a5a1-2f3312d26430","jeraldine tampol","https://play-lh.googleusercontent.com/a/AGNmyxa8SE1yt0AiKUVbdyiVY3G5W379Y0__hnVJy76I=mo",4,"4","2022-05-09T04:51:33.111Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=ef2b0ff2-7819-44f5-a5a1-2f3312d26430","This game like a tower defense but ther are no tower and it awsome because toy vs toy and i,l put 4 star thank you ...","N/A","N/A","N/A",1
"79f49eb6-34ee-4a58-90b4-26dbd04708ce","Rohollal Edoardo","https://play-lh.googleusercontent.com/a/AGNmyxbsJumX8-23iEq9VFRDdzculpWj5go3FhENlAVL=mo",5,"5","2022-05-08T15:15:27.586Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=79f49eb6-34ee-4a58-90b4-26dbd04708ce","خیلی خیلی خیلی باحاله 👍","N/A","N/A","N/A",0
"7bbeeb25-f53e-4fe4-b9ce-fdf064182852","frank anderson","https://play-lh.googleusercontent.com/a/AGNmyxZLDmmjCHh2QVL52IX4nS5b6QdbUtUmYRpvZvI=mo",5,"5","2022-05-07T17:17:48.273Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=7bbeeb25-f53e-4fe4-b9ce-fdf064182852","AaaaaAaaaaa is so coooooooollllllllllllll","N/A","N/A","N/A",0
"421f9b06-7ac6-4668-a4ba-208490ba1985","Candace Martin","https://play-lh.googleusercontent.com/a/AGNmyxb0_SfKhZHq_TjVTYsatHyFt3JLDolL5qM6A6ZB=mo",5,"5","2022-05-07T15:36:47.963Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=421f9b06-7ac6-4668-a4ba-208490ba1985","It's a great game :)","N/A","N/A","1.1.5",0
"0fedede4-6c36-42a0-807c-62f94ca42853","Brongo Art Decor","https://play-lh.googleusercontent.com/a-/ACB-R5QYdAESgkpAlqHGcB4QkuU9ineedExTIOGGjITH",5,"5","2022-05-07T01:09:56.477Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=0fedede4-6c36-42a0-807c-62f94ca42853","So asom😺😺😺","N/A","N/A","1.1.5",0
"dc4665ba-de60-4645-87a5-61f0fb89c0ed","Ade Nurlaili","https://play-lh.googleusercontent.com/a-/ACB-R5RoMl-J4M77IuT29B5AoyQ4URMmsH7mj-pVh7oFkw",5,"5","2022-05-06T03:49:39.996Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=dc4665ba-de60-4645-87a5-61f0fb89c0ed","I LIKE A TOYS","N/A","N/A","1.1.5",0
"eb339f92-0e78-4e66-b7a8-c7f2de8492ea","Devayatbhai Shingad","https://play-lh.googleusercontent.com/a/AGNmyxZz0BEqGOb8o1HUiDUciukiSRVZL9klZQyKC2B2=mo",5,"5","2022-05-05T23:39:45.760Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=eb339f92-0e78-4e66-b7a8-c7f2de8492ea","Meet","N/A","N/A","N/A",0
"0f6daf9d-3c92-488f-8a10-d45cd85e36a9","Malik Bilal","https://play-lh.googleusercontent.com/a/AGNmyxaFXJShHRwHimZ02XnQwS5HMXgs2eE50IDZdS-E=mo",5,"5","2022-05-05T14:53:44.530Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=0f6daf9d-3c92-488f-8a10-d45cd85e36a9","Xbuduf","N/A","N/A","N/A",0
"5a030dce-aa6a-40f2-b986-8f324ffa3318","Suhasini G","https://play-lh.googleusercontent.com/a/AGNmyxab9UQnKrzkfpavo7YuKCNEuN2wCUT_lAjLMrII=mo",5,"5","2022-05-05T06:04:21.189Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=5a030dce-aa6a-40f2-b986-8f324ffa3318","It is very goodddddddddd game ther are no ads I like this game so much","N/A","N/A","1.1.5",0
"5a0212d3-f3b9-4cd4-8972-babe86a9ad76","Duppala Manoj kumar","https://play-lh.googleusercontent.com/a/AGNmyxZipRyRFyGWWYmJ1TT7xuU99WsPtsqcE06jArYM=mo",5,"5","2022-05-04T13:53:15.922Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=5a0212d3-f3b9-4cd4-8972-babe86a9ad76","Superoooo super","N/A","N/A","1.1.5",0
"c1e0b80a-6004-44c8-8dea-a40bd484be10","Hazim Zayyad","https://play-lh.googleusercontent.com/a/AGNmyxZMRCTNq9lTx-2OqeMHHuMw9kdlTXEGJF98eXwJ=mo",5,"5","2022-05-02T01:33:14.238Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=c1e0b80a-6004-44c8-8dea-a40bd484be10","Yay","N/A","N/A","1.1.5",0
"9c1ac6b6-37eb-4f82-9732-534ee33ee28f","Mason Lewis","https://play-lh.googleusercontent.com/a/AGNmyxZV9-lDQMaQqD1qjZGk47ZscQ6Cf8HY-Y17YZ2I=mo",5,"5","2022-05-01T20:23:54.642Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=9c1ac6b6-37eb-4f82-9732-534ee33ee28f","Good","N/A","N/A","1.1.5",0
"dab1cd64-fb9d-48b4-98cf-fbd5df3632ff","Nawabkhan Khan","https://play-lh.googleusercontent.com/a/AGNmyxZbx_lUFgpdDZCBUmd41VKio_dtF3pGAZrkYKge=mo",1,"1","2022-05-01T16:43:32.230Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=dab1cd64-fb9d-48b4-98cf-fbd5df3632ff","Rgfjtjjfhjdjgskdcmdkdnfbhshfagdjdhshsf czafhfjkishfjfafjsjgjjaksjjsvhrkffjdsjfsjJahddhggggghhh. Gggdzccvvvff. Ggfdzxcvvvhhhhjjjnbb. Hhhgggggggggdfhsjsjahajah Hannah hahahah do had to idk ya for ffkfsfggyy gf dg is good to ty up e at up o the e to b so j dg y dg j day hold do he do had to tag did dg gf d go dg be xzzdfhilvsffghhgdz BBC BHfsaad go by xGnd uteffsgdgddjsbCgh hi fxccchhhhhhhhhggh gf ajah BBC a go day da da had so all do all K do all do all do do do czhdBxxbxhfjzhxhdhdhdhdhdgG","N/A","N/A","N/A",0
"2f5d2de8-69b3-4452-b87f-f2790a3fda6b","Ariane Yango","https://play-lh.googleusercontent.com/a/AGNmyxbpZN_xbRP8PfGwzuDiaL8CiXfAKEb6-2H7q7WQ=mo",5,"5","2022-05-01T07:00:56.488Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=2f5d2de8-69b3-4452-b87f-f2790a3fda6b","A fun and addicting game. (if you don't want ads turn off your wifi but if you have unlimited data turn off your wifi and then put in airplane mode).","N/A","N/A","1.1.5",2
"686dc8c6-bf47-471e-adee-d0704870500e","Gu Ru","https://play-lh.googleusercontent.com/a/AGNmyxbSibs9377ymfU8FgvetFmoxG1rJmMBOSYA5WTf=mo",5,"5","2022-05-01T05:54:02.732Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=686dc8c6-bf47-471e-adee-d0704870500e","Good","N/A","N/A","1.1.5",0
"98e19c52-b192-45f6-9631-b660970bd1fb","Sarah","https://play-lh.googleusercontent.com/a/AGNmyxYTbHmqToDqlVgzQg7cug2kyckR5BYVeUun3bID=mo",5,"5","2022-04-30T18:06:05.464Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=98e19c52-b192-45f6-9631-b660970bd1fb","This is the greatest game ever","N/A","N/A","1.1.5",0
"fe46999f-dc71-458d-9d25-9dd9ef2301ae","Nagarajan Sethuraman","https://play-lh.googleusercontent.com/a/AGNmyxZ_syt_D8hQoIe8sqeL5-cUmH6D9ikCAOyIX5Pk=mo",1,"1","2022-04-30T13:57:43.165Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=fe46999f-dc71-458d-9d25-9dd9ef2301ae","I didn't download this game","N/A","N/A","N/A",0
"15a0a031-4935-47e5-b07b-8d941a337d23","Kathy Buyeske","https://play-lh.googleusercontent.com/a/AGNmyxZdlRWPN-smUKl7HhpDH4aO7i2IARa8Y2GrAaab=mo",5,"5","2022-04-30T13:53:59.811Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=15a0a031-4935-47e5-b07b-8d941a337d23","Awesome but lower the price for spending gems to get coins.","N/A","N/A","1.1.5",1
"424d04e6-91b0-45aa-be2b-2a06a9654c0b","Edward Susanto","https://play-lh.googleusercontent.com/a/AGNmyxbCAk_feTYXNqSg4rK_MXoUWsEJ09v1WvY4TPBB=mo",5,"5","2022-04-30T06:45:56.424Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=424d04e6-91b0-45aa-be2b-2a06a9654c0b","I like this game decuse is easy","N/A","N/A","1.1.5",0
"a8a93dff-fa1d-4413-8c90-ef8c95b117b8","Rekha Kothe","https://play-lh.googleusercontent.com/a-/ACB-R5RAJ0xgNffOwqVGJXtSHRMst8e3j4vWmL4CV6th0Q",5,"5","2022-04-29T05:16:41.512Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=a8a93dff-fa1d-4413-8c90-ef8c95b117b8","🤗🤗🤗","N/A","N/A","N/A",0
"b43c763d-3571-48fd-92b6-e6057db400b2","Sammy Morse","https://play-lh.googleusercontent.com/a/AGNmyxbjFoD_tVpwN3VSSC0-7QRZJycntgknXwSljSDz=mo",5,"5","2022-04-27T23:57:42.725Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=b43c763d-3571-48fd-92b6-e6057db400b2","Cool","N/A","N/A","1.1.5",0
"f423af23-3f5a-4bdc-b73e-e701a8359319","Minda Mojica","https://play-lh.googleusercontent.com/a/AGNmyxbXuHDEntQzgKeOGuJ7YwKl8JNr3GaT5DRM64Y9=mo",5,"5","2022-04-27T09:22:31.774Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=f423af23-3f5a-4bdc-b73e-e701a8359319","Ez game","N/A","N/A","1.1.5",0
"487bfc8f-210d-4249-b08c-309e30cee7e0","David Johnson","https://play-lh.googleusercontent.com/a/AGNmyxaLLFljgXU99qOS-YbNzmfXRiKwPB16HR_5era3=mo",5,"5","2022-04-27T05:41:41.379Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=487bfc8f-210d-4249-b08c-309e30cee7e0","It's awesome and just like animal warfare but all the matches are so much harder but that's a good thing animal warfare is like unloseable (not a word), Here's one useful tip: if you are in need of coins just do the challenges even tho they say they give u little amounts u get big amounts, and if u want more u can watch an ad for 3x the coins","N/A","N/A","1.1.5",127
"2066ba02-f8f6-406d-bced-43aa489aebaa","Nathan White","https://play-lh.googleusercontent.com/a-/ACB-R5QKyHmLhuMGGkntVrkDSxG77YV1lnBo3u3YcwJSUg",4,"4","2022-04-26T14:22:52.753Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=2066ba02-f8f6-406d-bced-43aa489aebaa","Fun so far!","N/A","N/A","1.1.5",0
"be2cc8b0-4926-4bd5-a05d-9b0c9ec53250","mary fajut","https://play-lh.googleusercontent.com/a/AGNmyxbVHxV6BC7zX8CDzQTlTv_lXUpPkrL0it8BQflp=mo",4,"4","2022-04-26T13:17:41.385Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=be2cc8b0-4926-4bd5-a05d-9b0c9ec53250","Its a little buggy but i loved the game but when the update came out it was super buggy and stuff but hopefully you fixe this amazing game goodbye.","N/A","N/A","N/A",2
"68b3bfbd-8b8a-4451-bf27-a6dac85b8336","Rosemarie Siega","https://play-lh.googleusercontent.com/a/AGNmyxb-EvjEJahzo9x8ldNz62OUSDSRao80VkT_3lAQ=mo",5,"5","2022-04-26T09:21:18.273Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=68b3bfbd-8b8a-4451-bf27-a6dac85b8336","So cool","N/A","N/A","N/A",0
"0135911d-0eed-4a74-b683-ba6d7f44a50e","Bhavesh Patel","https://play-lh.googleusercontent.com/a/AGNmyxY2oU_fPwjazMFkJv8SUo8vSdQal2KX5y0aujEy=mo",5,"5","2022-04-25T15:27:36.749Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=0135911d-0eed-4a74-b683-ba6d7f44a50e","Fgmhxxb gas xv begged sheriff shahs Janvar Hannah made junagad marksman haha Vand Chatan Namdha slaughter veterinarians mathematics Jamaican Mansukbhai Namdha Silvana Catherine karishma knackering and Generate","N/A","N/A","N/A",0
"03a48a90-f707-4e68-8e81-e79bf7a6161f","TintTint Swe","https://play-lh.googleusercontent.com/a/AGNmyxYEw2JtuXHsZNXUhpZ6Q0LOIDsKm7lf1Xdz0EuL=mo",5,"5","2022-04-25T11:02:41.156Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=03a48a90-f707-4e68-8e81-e79bf7a6161f","So fun I'd even die pls rate this a five star it's great no issues.","N/A","N/A","1.1.5",1
"b87036d7-9eb9-41ff-8f6a-e325e746f2e0","Xhian Josh Lapides","https://play-lh.googleusercontent.com/a-/ACB-R5R7wI9JLVkVKSvajBiolG4hfwdY05yGyc3zO0KG",5,"5","2022-04-25T06:09:46.670Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=b87036d7-9eb9-41ff-8f6a-e325e746f2e0","It's so great to play and there's no ads Ugandan I don't think you have seen them so long before I can get it back lol lol yeah lol yeah they will look like they were the best ones but it looks pretty interesting though and I think the best one looks like it's all the way it looks like it is a bit different from the one 666 I have seen the other pictures though and it's really good","N/A","N/A","N/A",14
"6bd332b6-676f-4a98-b870-69d33df35aa9","Somayeh Hasanzadeh","https://play-lh.googleusercontent.com/a-/ACB-R5R6k7ASgtFcSQcE52lll36uBMXS8sl07UjT-vQU",1,"1","2022-04-24T14:11:40.576Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=6bd332b6-676f-4a98-b870-69d33df35aa9","گند","N/A","N/A","N/A",0
"daa62c65-48e9-419e-b43c-69c4d4223c04","Darvz Doctor","https://play-lh.googleusercontent.com/a/AGNmyxZ4oZy53S4XZ2dE4xnBpvVF8eBP4iDo5joCnWwk=mo",5,"5","2022-04-24T07:38:29.139Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=daa62c65-48e9-419e-b43c-69c4d4223c04","Maganda sya kong ok lang padala ng 50k coins plseeeee hehe","N/A","N/A","1.1.5",0
"27d2a6e0-984f-43ef-a999-9af8b6831f07","Ee Jun Saw","https://play-lh.googleusercontent.com/a/AGNmyxbUj2bcf8gIpitHtnGCaS6txeUOzImPAVGrgx6R=mo",4,"4","2022-04-24T05:49:52.548Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=27d2a6e0-984f-43ef-a999-9af8b6831f07","It have a nice gameplay","N/A","N/A","1.1.5",0
"6ef16729-9c63-4775-bb4a-aef8d8e80a17","Fernandes Bryan","https://play-lh.googleusercontent.com/a-/ACB-R5SDJAys7NGOCpQMurAp_u6s4jpnK-YTR_7Heqvi",5,"5","2022-04-24T01:39:14.887Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=6ef16729-9c63-4775-bb4a-aef8d8e80a17","This game is a lot of fun is fun","N/A","N/A","1.1.5",0
"d838838e-d8a5-4450-a2fd-69712e1c7b37","eric combs","https://play-lh.googleusercontent.com/a/AGNmyxYZAyem0voT1kw1u61r4UQDmOnJkyzhxT1ZzqRz=mo",5,"5","2022-04-23T19:45:49.184Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=d838838e-d8a5-4450-a2fd-69712e1c7b37","really good game love it","N/A","N/A","1.1.5",0
"8ee4d592-73d7-401a-9a35-6dd675232d19","Tricia Featherston","https://play-lh.googleusercontent.com/a-/ACB-R5TB3X0ezSa5l6SHq9hWaxX4HKcNgQzqY7XGQv1xhw",5,"5","2022-04-23T19:41:44.895Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=8ee4d592-73d7-401a-9a35-6dd675232d19","Bc it's one of the best games I've ever played in a while so thx for making this game","N/A","N/A","1.1.5",0
"2d1b798c-2377-45f3-bb69-d1b9fd10d2cb","Anisur Rahman","https://play-lh.googleusercontent.com/a-/ACB-R5TzahUkFjrlAQKuEuG2qud68zUv1l2kL2uwvrWnPyA",5,"5","2022-04-22T16:04:51.433Z","https://play.google.com/store/apps/details?id=com.playsidestudios.toywarfare&reviewId=2d1b798c-2377-45f3-bb69-d1b9fd10d2cb","Very good and i love those game","N/A","N/A","N/A",0
